"","Sample.No.","Sample.Code","Length","Mid.1","Mid.2","Volume","OvalityPct","Ovality"
"352",47,"47KK04400352478955",3.69,32.5,31,0.292,"4.80%",4.8
"353",47,"47KK04400352478955",3.71,36.7,35.8,0.383,"2.50%",2.5
"354",47,"47KK04400352478955",3.7,22.4,21,0.137,"6.70%",6.7
"355",47,"47KK04400352478955",3.71,32.8,34.3,0.328,"4.60%",4.6
"356",47,"47KK04400352478955",3.66,37,35.9,0.382,"3.10%",3.1
"357",47,"47KK04400352478955",3.69,24.4,24.6,0.174,"0.80%",0.8
"358",47,"47KK04400352478955",3.71,19.2,18.7,0.105,"2.70%",2.7
"359",47,"47KK04400352478955",3.7,22.1,20.9,0.134,"5.70%",5.7
"360",47,"47KK04400352478955",3.69,29.3,28.4,0.241,"3.20%",3.2
"361",47,"47KK04400352478955",3.7,24.6,22.7,0.163,"8.40%",8.4
"362",47,"47KK04400352478955",3.7,30.7,28.8,0.257,"6.60%",6.6
"363",47,"47KK04400352478955",3.68,26.7,26.3,0.203,"1.50%",1.5
"364",47,"47KK04400352478955",3.68,26.6,27.4,0.211,"3.00%",3
"365",47,"47KK04400352478955",3.7,30.5,27,0.24,"13.00%",13
"366",47,"47KK04400352478955",3.72,23.5,24.5,0.168,"4.30%",4.3
"367",47,"47KK04400352478955",3.7,30.5,30.1,0.267,"1.30%",1.3
"368",47,"47KK04400352478955",3.7,24.7,24.5,0.176,"0.80%",0.8
"369",47,"47KK04400352478955",3.7,26.3,25.8,0.197,"1.90%",1.9
"370",47,"47KK04400352478955",3.68,21.4,21.5,0.133,"0.50%",0.5
"371",47,"47KK04400352478955",3.69,35.6,35.3,0.364,"0.80%",0.8
"372",47,"47KK04400352478955",3.7,28.1,26.5,0.217,"6.00%",6
"373",47,"47KK04400352478955",3.69,28.7,27.7,0.23,"3.60%",3.6
"374",47,"47KK04400352478955",3.67,20.4,20.2,0.119,"1.00%",1
"375",47,"47KK04400352478955",3.7,25.6,25.7,0.191,"0.40%",0.4
"376",47,"47KK04400352478955",3.72,30.2,29.6,0.261,"2.00%",2
"377",47,"47KK04400352478955",3.7,25,23,0.167,"8.70%",8.7
"378",47,"47KK04400352478955",3.7,22.1,22.3,0.143,"0.90%",0.9
"379",47,"47KK04400352478955",3.65,35,34.7,0.348,"0.90%",0.9
"380",47,"47KK04400352478955",3.68,30.4,30.8,0.271,"1.30%",1.3
"381",47,"47KK04400352478955",3.71,36.9,36,0.387,"2.50%",2.5
"382",47,"47KK04400352478955",3.7,18.7,16.3,0.089,"14.70%",14.7
"383",47,"47KK04400352478955",3.68,30.2,29.8,0.26,"1.30%",1.3
"384",47,"47KK04400352478955",3.71,27,28.6,0.225,"5.90%",5.9
"385",47,"47KK04400352478955",3.68,21.7,20.3,0.127,"6.90%",6.9
"386",47,"47KK04400352478955",3.69,32.5,31,0.292,"4.80%",4.8
"387",47,"47KK04400352478955",3.71,36.7,35.8,0.383,"2.50%",2.5
"388",47,"47KK04400352478955",3.7,22.4,21,0.137,"6.70%",6.7
"389",47,"47KK04400352478955",3.71,32.8,34.3,0.328,"4.60%",4.6
"390",47,"47KK04400352478955",3.66,37,35.9,0.382,"3.10%",3.1
"391",47,"47KK04400352478955",3.69,24.4,24.6,0.174,"0.80%",0.8
"392",47,"47KK04400352478955",3.71,19.2,18.7,0.105,"2.70%",2.7
"393",48,"48WD10400652478920",3.7,24.6,24,0.172,"2.50%",2.5
"394",48,"48WD10400652478920",3.69,26.7,27.4,0.212,"2.60%",2.6
"395",48,"48WD10400652478920",3.67,27.4,28.3,0.224,"3.30%",3.3
"396",48,"48WD10400652478920",3.7,22.2,22.4,0.145,"0.90%",0.9
"397",48,"48WD10400652478920",3.73,21.9,21.9,0.141,"0.00%",0
"398",48,"48WD10400652478920",3.71,17,15.2,0.076,"11.80%",11.8
"399",48,"48WD10400652478920",3.7,24.6,24,0.172,"2.50%",2.5
"400",48,"48WD10400652478920",3.69,26.7,27.4,0.212,"2.60%",2.6
"401",48,"48WD10400652478920",3.67,27.4,28.3,0.224,"3.30%",3.3
"402",48,"48WD10400652478920",3.7,22.2,22.4,0.145,"0.90%",0.9
"403",48,"48WD10400652478920",3.73,21.9,21.9,0.141,"0.00%",0
"404",48,"48WD10400652478920",3.71,17,15.2,0.076,"11.80%",11.8
"405",48,"48WD10400652478920",3.73,24.9,24.2,0.177,"2.90%",2.9
"406",48,"48WD10400652478920",3.59,22.6,23.3,0.149,"3.10%",3.1
"407",48,"48WD10400652478920",3.71,22.7,21.7,0.144,"4.60%",4.6
"408",48,"48WD10400652478920",3.15,15.9,16.1,0.063,"1.30%",1.3
"409",48,"48WD10400652478920",3.71,38.3,37.4,0.417,"2.40%",2.4
"410",48,"48WD10400652478920",3.71,19.9,21.1,0.122,"6.00%",6
"411",48,"48WD10400652478920",3.71,26.3,26.4,0.202,"0.40%",0.4
"412",48,"48WD10400652478920",3.73,21.2,21.9,0.136,"3.30%",3.3
"413",48,"48WD10400652478920",3.74,23.6,20.5,0.143,"15.10%",15.1
"414",48,"48WD10400652478920",3.73,19.6,18.4,0.106,"6.50%",6.5
"416",48,"48WD10400652478920",3.71,28.9,28.5,0.24,"1.40%",1.4
"417",48,"48WD10400652478920",3.66,27.1,25.1,0.196,"8.00%",8
"418",48,"48WD10400652478920",3.69,26.2,24.4,0.186,"7.40%",7.4
"419",48,"48WD10400652478920",3.71,16.7,18.3,0.089,"9.60%",9.6
"420",48,"48WD10400652478920",3.71,19.3,19.9,0.112,"3.10%",3.1
"421",48,"48WD10400652478920",3.74,19.7,20,0.116,"1.50%",1.5
"422",48,"48WD10400652478920",3.67,25.3,24.9,0.182,"1.60%",1.6
"423",48,"48WD10400652478920",3.7,19.7,20,0.115,"1.50%",1.5
"424",48,"48WD10400652478920",3.7,31.6,32.3,0.297,"2.20%",2.2
"425",48,"48WD10400652478920",3.72,28,26.9,0.22,"4.10%",4.1
"426",48,"48WD10400652478920",3.74,19.7,20,0.116,"1.50%",1.5
"427",48,"48WD10400652478920",3.67,25.3,24.9,0.182,"1.60%",1.6
"428",48,"48WD10400652478920",3.7,19.7,20,0.115,"1.50%",1.5
"429",48,"48WD10400652478920",3.7,31.6,32.3,0.297,"2.20%",2.2
"430",48,"48WD10400652478920",3.72,28,26.9,0.22,"4.10%",4.1
"431",48,"48WD10400652478920",3.69,20.6,21.3,0.127,"3.40%",3.4
"432",48,"48WD10400652478920",3.71,24.3,23.6,0.167,"3.00%",3
"433",48,"48WD10400652478920",3.72,23.8,23.1,0.161,"3.00%",3
"434",48,"48WD10400652478920",3.71,29.4,27.3,0.234,"7.70%",7.7
"435",48,"48WD10400652478920",3.75,18.8,18.3,0.101,"2.70%",2.7
"436",48,"48WD10400652478920",3.75,16.8,17.7,0.088,"5.40%",5.4
"437",48,"48WD10400652478920",3.73,25.9,24.7,0.188,"4.90%",4.9
"438",48,"48WD10400652478920",3.71,22.3,22.1,0.144,"0.90%",0.9
"439",48,"48WD10400652478920",3.69,29.8,28.3,0.245,"5.30%",5.3
"440",48,"48WD10400652478920",3.73,21.5,20.5,0.129,"4.90%",4.9
"441",48,"48WD10400652478920",3.7,24.2,22,0.155,"10.00%",10
"442",48,"48WD10400652478920",3.67,29.3,29.4,0.248,"0.30%",0.3
"443",48,"48WD10400652478920",3.7,24.2,22,0.155,"10.00%",10
"444",48,"48WD10400652478920",3.67,29.3,29.4,0.248,"0.30%",0.3
"445",49,"49CE03400352478718",4.9,28.3,26.2,0.286,"8.00%",8
"446",49,"49CE03400352478718",4.91,23,22.8,0.202,"0.90%",0.9
"447",49,"49CE03400352478718",4.88,17.1,16.8,0.11,"1.80%",1.8
"448",49,"49CE03400352478718",4.87,27.3,26.1,0.273,"4.60%",4.6
"449",49,"49CE03400352478718",4.91,20.4,19.3,0.152,"5.70%",5.7
"450",49,"49CE03400352478718",4.89,27,24.8,0.258,"8.90%",8.9
"451",49,"49CE03400352478718",4.88,20.7,18.4,0.146,"12.50%",12.5
"452",49,"49CE03400352478718",4.89,18.2,17,0.119,"7.10%",7.1
"453",49,"49CE03400352478718",4.89,22.2,21.4,0.183,"3.70%",3.7
"454",49,"49CE03400352478718",4.9,18.6,18.8,0.135,"1.10%",1.1
"455",49,"49CE03400352478718",4.9,28.3,26.2,0.286,"8.00%",8
"456",49,"49CE03400352478718",4.91,23,22.8,0.202,"0.90%",0.9
"457",49,"49CE03400352478718",4.88,17.1,16.8,0.11,"1.80%",1.8
"458",49,"49CE03400352478718",4.87,27.3,26.1,0.273,"4.60%",4.6
"459",49,"49CE03400352478718",4.91,20.4,19.3,0.152,"5.70%",5.7
"460",49,"49CE03400352478718",4.89,27,24.8,0.258,"8.90%",8.9
"461",49,"49CE03400352478718",4.88,20.7,18.4,0.146,"12.50%",12.5
"462",49,"49CE03400352478718",4.89,18.2,17,0.119,"7.10%",7.1
"463",49,"49CE03400352478718",4.89,22.2,21.4,0.183,"3.70%",3.7
"464",49,"49CE03400352478718",4.9,18.6,18.8,0.135,"1.10%",1.1
"465",49,"49CE03400352478718",4.88,18.9,17.7,0.128,"6.80%",6.8
"466",49,"49CE03400352478718",4.88,21.5,21.5,0.177,"0.00%",0
"467",49,"49CE03400352478718",4.86,17.5,17.5,0.117,"0.00%",0
"468",49,"49CE03400352478718",4.89,34.7,35.1,0.468,"1.20%",1.2
"469",49,"49CE03400352478718",4.89,29,27.8,0.31,"4.30%",4.3
"470",49,"49CE03400352478718",4.9,19.8,19.7,0.15,"0.50%",0.5
"471",49,"49CE03400352478718",4.88,19.7,20,0.151,"1.50%",1.5
"472",49,"49CE03400352478718",4.89,29,27.8,0.31,"4.30%",4.3
"473",49,"49CE03400352478718",4.9,19.8,19.7,0.15,"0.50%",0.5
"474",49,"49CE03400352478718",4.88,19.7,20,0.151,"1.50%",1.5
"475",49,"49CE03400352478718",4.87,29.6,28.3,0.321,"4.60%",4.6
"476",49,"49CE03400352478718",4.89,23.7,24.3,0.221,"2.50%",2.5
"477",49,"49CE03400352478718",4.86,29.6,30.2,0.341,"2.00%",2
"478",49,"49CE03400352478718",4.87,22.3,22.4,0.191,"0.40%",0.4
"479",49,"49CE03400352478718",4.86,29.3,32.3,0.362,"10.20%",10.2
"480",49,"49CE03400352478718",4.89,33.8,33.6,0.436,"0.60%",0.6
"481",49,"49CE03400352478718",5.09,16.8,16.3,0.109,"3.10%",3.1
"482",49,"49CE03400352478718",4.85,31.1,34.8,0.414,"11.90%",11.9
"483",49,"49CE03400352478718",4.88,21.2,21.5,0.175,"1.40%",1.4
"484",49,"49CE03400352478718",4.86,16.6,16.7,0.106,"0.60%",0.6
"485",49,"49CE03400352478718",4.88,34.9,31,0.416,"12.60%",12.6
"486",49,"49CE03400352478718",4.92,21.3,22.1,0.182,"3.80%",3.8
"487",49,"49CE03400352478718",4.88,21.1,21.3,0.172,"0.90%",0.9
"488",49,"49CE03400352478718",4.84,25,22.6,0.215,"10.60%",10.6
"489",49,"49CE03400352478718",4.86,28.6,29.2,0.319,"2.10%",2.1
"490",49,"49CE03400352478718",4.9,27.8,26.3,0.282,"5.70%",5.7
"491",49,"49CE03400352478718",4.87,29.6,28.4,0.322,"4.20%",4.2
"492",49,"49CE03400352478718",5.36,27.1,26.4,0.301,"2.70%",2.7
"493",49,"49CE03400352478718",4.86,23.5,23.6,0.212,"0.40%",0.4
"494",49,"49CE03400352478718",4.89,25.5,25.5,0.25,"0.00%",0
"495",49,"49CE03400352478718",4.88,27.8,26.1,0.278,"6.50%",6.5
"496",49,"49CE03400352478718",4.8,33.3,31.6,0.397,"5.40%",5.4
"497",49,"49CE03400352478718",4.88,34.9,31,0.416,"12.60%",12.6
"498",49,"49CE03400352478718",4.92,21.3,22.1,0.182,"3.80%",3.8
"499",49,"49CE03400352478718",4.88,21.1,21.3,0.172,"0.90%",0.9
"500",49,"49CE03400352478718",4.84,25,22.6,0.215,"10.60%",10.6
"501",49,"49CE03400352478718",4.86,28.6,29.2,0.319,"2.10%",2.1
"502",49,"49CE03400352478718",4.9,27.8,26.3,0.282,"5.70%",5.7
"503",49,"49CE03400352478718",4.87,29.6,28.4,0.322,"4.20%",4.2
"504",49,"49CE03400352478718",5.36,27.1,26.4,0.301,"2.70%",2.7
"505",49,"49CE03400352478718",4.86,23.5,23.6,0.212,"0.40%",0.4
"506",49,"49CE03400352478718",4.89,25.5,25.5,0.25,"0.00%",0
"507",49,"49CE03400352478718",4.88,27.8,26.1,0.278,"6.50%",6.5
"508",49,"49CE03400352478718",4.8,33.3,31.6,0.397,"5.40%",5.4
"509",50,"50WD10400152479144",4.33,50.6,47.4,0.817,"6.80%",6.8
"510",50,"50WD10400152479144",4.33,24.8,24.9,0.21,"0.40%",0.4
"511",50,"50WD10400152479144",4.28,33.1,33.6,0.374,"1.50%",1.5
"512",50,"50WD10400152479144",4.3,17.3,16.1,0.094,"7.50%",7.5
"513",50,"50WD10400152479144",4.29,36.9,36.8,0.458,"0.30%",0.3
"514",50,"50WD10400152479144",4.28,28.9,26.9,0.262,"7.40%",7.4
"515",50,"50WD10400152479144",4.31,23.6,22.4,0.179,"5.40%",5.4
"516",50,"50WD10400152479144",4.3,28.5,28.3,0.272,"0.70%",0.7
"517",50,"50WD10400152479144",4.3,32.7,31.2,0.345,"4.80%",4.8
"518",50,"50WD10400152479144",4.33,50.6,47.4,0.817,"6.80%",6.8
"519",50,"50WD10400152479144",4.33,24.8,24.9,0.21,"0.40%",0.4
"520",50,"50WD10400152479144",4.28,33.1,33.6,0.374,"1.50%",1.5
"521",50,"50WD10400152479144",4.3,17.3,16.1,0.094,"7.50%",7.5
"522",50,"50WD10400152479144",4.29,36.9,36.8,0.458,"0.30%",0.3
"523",50,"50WD10400152479144",4.28,28.9,26.9,0.262,"7.40%",7.4
"524",50,"50WD10400152479144",4.31,23.6,22.4,0.179,"5.40%",5.4
"525",50,"50WD10400152479144",4.3,28.5,28.3,0.272,"0.70%",0.7
"526",50,"50WD10400152479144",4.3,32.7,31.2,0.345,"4.80%",4.8
"527",50,"50WD10400152479144",4.31,21.2,20.4,0.146,"3.90%",3.9
"528",50,"50WD10400152479144",4.33,27.5,26.5,0.248,"3.80%",3.8
"529",50,"50WD10400152479144",4.31,21.9,23.2,0.172,"5.90%",5.9
"530",50,"50WD10400152479144",4.32,19.8,19.2,0.129,"3.10%",3.1
"531",50,"50WD10400152479144",4.3,25.9,24.6,0.215,"5.30%",5.3
"532",50,"50WD10400152479144",4.3,28.8,27.7,0.27,"4.00%",4
"533",50,"50WD10400152479144",4.3,25.9,24.6,0.215,"5.30%",5.3
"534",50,"50WD10400152479144",4.3,28.8,27.7,0.27,"4.00%",4
"535",50,"50WD10400152479144",4.33,20.4,18.9,0.131,"7.90%",7.9
"536",50,"50WD10400152479144",4.32,24.2,23.7,0.195,"2.10%",2.1
"537",50,"50WD10400152479144",4.31,20.9,22.3,0.158,"6.70%",6.7
"538",50,"50WD10400152479144",4.31,43.8,40.9,0.607,"7.10%",7.1
"539",50,"50WD10400152479144",4.32,19.9,19.6,0.132,"1.50%",1.5
"540",50,"50WD10400152479144",4.33,30.3,29.6,0.305,"2.40%",2.4
"541",50,"50WD10400152479144",4.29,22.8,23.5,0.181,"3.10%",3.1
"542",50,"50WD10400152479144",4.11,55.3,55.3,0.987,"0.00%",0
"543",51,"51CK23400352479231",5.58,30.2,27.8,0.369,"8.60%",8.6
"544",51,"51CK23400352479231",5.52,27.4,28.2,0.335,"2.90%",2.9
"545",51,"51CK23400352479231",5.54,20.2,20.3,0.178,"0.50%",0.5
"546",51,"51CK23400352479231",5.53,23.3,23.6,0.239,"1.30%",1.3
"548",51,"51CK23400352479231",5.5,28,26.9,0.325,"4.10%",4.1
"549",51,"51CK23400352479231",5.51,32.2,31.4,0.438,"2.50%",2.5
"550",51,"51CK23400352479231",5.52,37.5,34.7,0.565,"8.10%",8.1
"551",51,"51CK23400352479231",5.51,19.5,19.1,0.161,"2.10%",2.1
"552",51,"51CK23400352479231",3.74,22.5,21.9,0.145,"2.70%",2.7
"553",51,"51CK23400352479231",5.51,23.2,21.5,0.216,"7.90%",7.9
"554",51,"51CK23400352479231",5.53,34.3,33.2,0.495,"3.30%",3.3
"555",51,"51CK23400352479231",5.52,28.3,26.7,0.328,"6.00%",6
"556",51,"51CK23400352479231",5.52,23.2,23.9,0.24,"3.00%",3
"557",51,"51CK23400352479231",5.54,18.9,18.8,0.155,"0.50%",0.5
"558",51,"51CK23400352479231",5.53,20.3,21.3,0.188,"4.90%",4.9
"559",51,"51CK23400352479231",5.5,21.2,21.9,0.201,"3.30%",3.3
"560",51,"51CK23400352479231",5.53,26.7,26.7,0.31,"0.00%",0
"561",51,"51CK23400352479231",5.55,23.5,24.4,0.25,"3.80%",3.8
"562",51,"51CK23400352479231",5.5,30.8,28.8,0.384,"6.90%",6.9
"563",51,"51CK23400352479231",5.52,27.3,26.1,0.309,"4.60%",4.6
"564",51,"51CK23400352479231",5.51,31.7,31,0.425,"2.30%",2.3
"565",51,"51CK23400352479231",5.52,23.2,23.9,0.24,"3.00%",3
"566",51,"51CK23400352479231",5.54,18.9,18.8,0.155,"0.50%",0.5
"567",51,"51CK23400352479231",5.53,20.3,21.3,0.188,"4.90%",4.9
"568",51,"51CK23400352479231",5.5,21.2,21.9,0.201,"3.30%",3.3
"569",51,"51CK23400352479231",5.53,26.7,26.7,0.31,"0.00%",0
"570",51,"51CK23400352479231",5.55,23.5,24.4,0.25,"3.80%",3.8
"571",51,"51CK23400352479231",5.5,30.8,28.8,0.384,"6.90%",6.9
"572",51,"51CK23400352479231",5.52,27.3,26.1,0.309,"4.60%",4.6
"573",51,"51CK23400352479231",5.51,31.7,31,0.425,"2.30%",2.3
"574",51,"51CK23400352479231",5.55,29.9,28.7,0.374,"4.20%",4.2
"575",51,"51CK23400352479231",5.52,35.5,35.9,0.553,"1.10%",1.1
"576",51,"51CK23400352479231",5.52,35.1,34.5,0.525,"1.70%",1.7
"577",51,"51CK23400352479231",5.53,22.2,22.1,0.213,"0.50%",0.5
"578",51,"51CK23400352479231",5.58,35.7,33.9,0.531,"5.30%",5.3
"579",51,"51CK23400352479231",5.51,32.4,30.9,0.434,"4.90%",4.9
"580",52,"52LS16400352479284",4.86,21.8,21.3,0.177,"2.30%",2.3
"581",52,"52LS16400352479284",4.95,35.7,36.9,0.512,"3.40%",3.4
"582",52,"52LS16400352479284",4.88,25.9,25.7,0.255,"0.80%",0.8
"583",52,"52LS16400352479284",4.9,19.6,20.2,0.152,"3.10%",3.1
"584",52,"52LS16400352479284",4.9,20.3,17.4,0.137,"16.70%",16.7
"585",52,"52LS16400352479284",4.91,19.9,20.3,0.156,"2.00%",2
"586",52,"52LS16400352479284",4.9,18.8,18.7,0.135,"0.50%",0.5
"587",52,"52LS16400352479284",4.9,23.5,21.8,0.197,"7.80%",7.8
"588",52,"52LS16400352479284",4.89,26,25.2,0.252,"3.20%",3.2
"589",52,"52LS16400352479284",4.93,22.4,22.6,0.196,"0.90%",0.9
"590",52,"52LS16400352479284",4.89,20.2,19.8,0.154,"2.00%",2
"591",52,"52LS16400352479284",4.91,20.1,19.5,0.151,"3.10%",3.1
"592",52,"52LS16400352479284",4.9,23.7,22.4,0.204,"5.80%",5.8
"593",52,"52LS16400352479284",4.93,25.5,25.7,0.254,"0.80%",0.8
"594",52,"52LS16400352479284",4.88,20.1,19,0.146,"5.80%",5.8
"595",52,"52LS16400352479284",4.9,27,26.3,0.273,"2.70%",2.7
"596",52,"52LS16400352479284",4.91,24.5,24.3,0.23,"0.80%",0.8
"597",52,"52LS16400352479284",4.94,23.6,22.7,0.208,"4.00%",4
"598",52,"52LS16400352479284",4.89,22,22.2,0.188,"0.90%",0.9
"599",52,"52LS16400352479284",4.9,25.5,24.2,0.238,"5.40%",5.4
"600",52,"52LS16400352479284",4.9,16.5,16,0.102,"3.10%",3.1
"601",52,"52LS16400352479284",4.92,21.7,20.3,0.17,"6.90%",6.9
"602",52,"52LS16400352479284",4.9,19.6,20.2,0.152,"3.10%",3.1
"603",52,"52LS16400352479284",4.9,20.3,17.4,0.137,"16.70%",16.7
"604",52,"52LS16400352479284",4.91,19.9,20.3,0.156,"2.00%",2
"605",52,"52LS16400352479284",4.9,18.8,18.7,0.135,"0.50%",0.5
"606",52,"52LS16400352479284",4.9,23.5,21.8,0.197,"7.80%",7.8
"607",52,"52LS16400352479284",4.89,26,25.2,0.252,"3.20%",3.2
"608",52,"52LS16400352479284",4.93,22.4,22.6,0.196,"0.90%",0.9
"609",52,"52LS16400352479284",4.89,20.2,19.8,0.154,"2.00%",2
"610",52,"52LS16400352479284",4.91,20.1,19.5,0.151,"3.10%",3.1
"611",52,"52LS16400352479284",4.9,23.7,22.4,0.204,"5.80%",5.8
"612",52,"52LS16400352479284",4.93,25.5,25.7,0.254,"0.80%",0.8
"613",52,"52LS16400352479284",4.88,20.1,19,0.146,"5.80%",5.8
"614",52,"52LS16400352479284",4.9,27,26.3,0.273,"2.70%",2.7
"615",52,"52LS16400352479284",4.91,24.5,24.3,0.23,"0.80%",0.8
"616",52,"52LS16400352479284",4.94,23.6,22.7,0.208,"4.00%",4
"617",52,"52LS16400352479284",4.89,22,22.2,0.188,"0.90%",0.9
"618",52,"52LS16400352479284",4.9,25.5,24.2,0.238,"5.40%",5.4
"619",52,"52LS16400352479284",4.9,16.5,16,0.102,"3.10%",3.1
"620",52,"52LS16400352479284",4.92,21.7,20.3,0.17,"6.90%",6.9
"621",52,"52LS16400352479284",4.91,19.3,19.3,0.144,"0.00%",0
"622",52,"52LS16400352479284",4.93,21.7,21.1,0.177,"2.80%",2.8
"623",52,"52LS16400352479284",4.91,20.5,19.6,0.155,"4.60%",4.6
"624",52,"52LS16400352479284",4.93,18.6,16.2,0.117,"14.80%",14.8
"625",52,"52LS16400352479284",4.91,17.1,17,0.112,"0.60%",0.6
"626",52,"52LS16400352479284",4.9,23.3,21.7,0.195,"7.40%",7.4
"627",52,"52LS16400352479284",4.9,18.4,18.6,0.132,"1.10%",1.1
"628",52,"52LS16400352479284",4.88,25.6,24.3,0.239,"5.30%",5.3
"629",52,"52LS16400352479284",4.91,19.3,19,0.141,"1.60%",1.6
"630",52,"52LS16400352479284",4.92,17.5,17.2,0.116,"1.70%",1.7
"631",52,"52LS16400352479284",4.94,17.7,15.3,0.106,"15.70%",15.7
"632",52,"52LS16400352479284",4.87,19.6,19,0.142,"3.20%",3.2
"633",52,"52LS16400352479284",4.89,20.2,19,0.148,"6.30%",6.3
"634",52,"52LS16400352479284",4.9,21.2,19.8,0.162,"7.10%",7.1
"635",52,"52LS16400352479284",4.91,26.2,25.8,0.261,"1.60%",1.6
"636",52,"52LS16400352479284",4.92,15.5,16.4,0.098,"5.80%",5.8
"637",52,"52LS16400352479284",4.9,20,19.4,0.149,"3.10%",3.1
"638",52,"52LS16400352479284",4.91,17.1,17,0.112,"0.60%",0.6
"639",52,"52LS16400352479284",4.9,23.3,21.7,0.195,"7.40%",7.4
"640",52,"52LS16400352479284",4.9,18.4,18.6,0.132,"1.10%",1.1
"641",52,"52LS16400352479284",4.88,25.6,24.3,0.239,"5.30%",5.3
"642",52,"52LS16400352479284",4.91,19.3,19,0.141,"1.60%",1.6
"643",52,"52LS16400352479284",4.92,17.5,17.2,0.116,"1.70%",1.7
"644",52,"52LS16400352479284",4.94,17.7,15.3,0.106,"15.70%",15.7
"645",52,"52LS16400352479284",4.87,19.6,19,0.142,"3.20%",3.2
"646",52,"52LS16400352479284",4.89,20.2,19,0.148,"6.30%",6.3
"647",52,"52LS16400352479284",4.9,21.2,19.8,0.162,"7.10%",7.1
"648",52,"52LS16400352479284",4.91,26.2,25.8,0.261,"1.60%",1.6
"649",52,"52LS16400352479284",4.92,15.5,16.4,0.098,"5.80%",5.8
"650",52,"52LS16400352479284",4.9,20,19.4,0.149,"3.10%",3.1
"651",53,"53WD02400552479404",4.9,34.8,36.1,0.484,"3.70%",3.7
"652",53,"53WD02400552479404",4.87,34.2,32.8,0.429,"4.30%",4.3
"653",53,"53WD02400552479404",4.88,26.7,25.7,0.263,"3.90%",3.9
"654",53,"53WD02400552479404",4.89,24.9,24.5,0.234,"1.60%",1.6
"655",53,"53WD02400552479404",4.87,26,26.3,0.262,"1.20%",1.2
"656",53,"53WD02400552479404",4.89,28.7,28.1,0.31,"2.10%",2.1
"657",53,"53WD02400552479404",4.89,24.1,24.6,0.228,"2.10%",2.1
"658",53,"53WD02400552479404",4.88,26.3,27.7,0.279,"5.30%",5.3
"659",53,"53WD02400552479404",4.89,21.7,22,0.183,"1.40%",1.4
"660",53,"53WD02400552479404",4.9,20.4,19.6,0.154,"4.10%",4.1
"661",53,"53WD02400552479404",4.9,34.8,36.1,0.484,"3.70%",3.7
"662",53,"53WD02400552479404",4.87,34.2,32.8,0.429,"4.30%",4.3
"663",53,"53WD02400552479404",4.88,26.7,25.7,0.263,"3.90%",3.9
"664",53,"53WD02400552479404",4.89,24.9,24.5,0.234,"1.60%",1.6
"665",53,"53WD02400552479404",4.87,26,26.3,0.262,"1.20%",1.2
"666",53,"53WD02400552479404",4.89,28.7,28.1,0.31,"2.10%",2.1
"667",53,"53WD02400552479404",4.89,24.1,24.6,0.228,"2.10%",2.1
"668",53,"53WD02400552479404",4.88,26.3,27.7,0.279,"5.30%",5.3
"669",53,"53WD02400552479404",4.89,21.7,22,0.183,"1.40%",1.4
"670",53,"53WD02400552479404",4.9,20.4,19.6,0.154,"4.10%",4.1
"671",53,"53WD02400552479404",4.87,22.9,21.9,0.192,"4.60%",4.6
"672",53,"53WD02400552479404",4.87,23.9,22.2,0.203,"7.70%",7.7
"673",53,"53WD02400552479404",4.89,22.5,21.1,0.183,"6.60%",6.6
"674",53,"53WD02400552479404",4.89,26.1,25.3,0.254,"3.20%",3.2
"675",53,"53WD02400552479404",4.88,20,20.6,0.158,"3.00%",3
"676",53,"53WD02400552479404",4.89,18.8,18.9,0.136,"0.50%",0.5
"677",53,"53WD02400552479404",4.89,30,28.3,0.326,"6.00%",6
"678",53,"53WD02400552479404",4.89,25.9,25.9,0.258,"0.00%",0
"679",53,"53WD02400552479404",4.88,22.9,22.9,0.201,"0.00%",0
"680",53,"53WD02400552479404",4.88,26.8,26.4,0.271,"1.50%",1.5
"681",53,"53WD02400552479404",4.89,29.7,28.9,0.33,"2.80%",2.8
"682",53,"53WD02400552479404",4.86,23.9,22.7,0.207,"5.30%",5.3
"683",53,"53WD02400552479404",4.9,24.2,22.9,0.213,"5.70%",5.7
"684",53,"53WD02400552479404",4.88,26.7,26.9,0.275,"0.70%",0.7
"685",53,"53WD02400552479404",4.92,33.7,31.7,0.413,"6.30%",6.3
"686",53,"53WD02400552479404",4.89,25.1,26,0.251,"3.60%",3.6
"687",53,"53WD02400552479404",4.88,20.8,21.6,0.172,"3.80%",3.8
"688",53,"53WD02400552479404",4.88,21.8,21.7,0.181,"0.50%",0.5
"689",53,"53WD02400552479404",4.91,19.6,19.4,0.147,"1.00%",1
"690",53,"53WD02400552479404",4.88,20,20.6,0.158,"3.00%",3
"691",53,"53WD02400552479404",4.89,18.8,18.9,0.136,"0.50%",0.5
"692",53,"53WD02400552479404",4.89,30,28.3,0.326,"6.00%",6
"693",53,"53WD02400552479404",4.89,25.9,25.9,0.258,"0.00%",0
"694",53,"53WD02400552479404",4.88,22.9,22.9,0.201,"0.00%",0
"695",53,"53WD02400552479404",4.88,26.8,26.4,0.271,"1.50%",1.5
"696",53,"53WD02400552479404",4.89,29.7,28.9,0.33,"2.80%",2.8
"697",53,"53WD02400552479404",4.86,23.9,22.7,0.207,"5.30%",5.3
"698",53,"53WD02400552479404",4.9,24.2,22.9,0.213,"5.70%",5.7
